사업자등록번호,기업명,대표자명,code,분류명,c_index,c_name
1018615187,(주)스페어맵,김승범,58,출판업,58,정보통신업
1018615552,(주)데일리엔케이,이광백,58,출판업,58,정보통신업
1018615756,(주)디지탈레코드,정보용,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1018616186,알트란테크놀리지스코리아(유),필립피에로,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018616231,(주)무크투어,최일묵,75,사업 지원 서비스업,74,사업관리지원
1018616662,(주)엠피디에이,원상호,58,출판업,58,정보통신업
1018616959,(주)타이호인스트,정희영,58,출판업,58,정보통신업
1018616997,(주)에이씨아이케미칼아시아,김현수,46,도매 및 상품 중개업,45,도소매업
1018619688,신영커뮤니케이션,이선엽,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1018620021,(주)씨케이커뮤스트리,최영태,61,우편 및 통신업,58,정보통신업
1018620303,(주)렉스다이아몬드,김원구,33,기타 제품 제조업,32,단순 제조업
1018621845,(주)블루오션여행사,박재영,75,사업 지원 서비스업,74,사업관리지원
1018622432,(주)세우엔지니어링,어연,42,전문직별 공사업,41,건설업
1018622882,무디스애널리틱스코리아(주),마크에드슨알메이다,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018623182,(주)미호디자인,이청희,46,도매 및 상품 중개업,45,도소매업
1018623426,(주)지에스아이티엠,변재철,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018624196,(주)아이지엠세계경영연구원,조승용,85,교육 서비스업,85,교육
1018624444,(주)에어우드에비에이션,윤종원,75,사업 지원 서비스업,74,사업관리지원
1018624537,(주)현대지능개발사,유덕수,58,출판업,58,정보통신업
1018625536,(주)바닐라브리즈,한데이비드,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018627456,(주)누림정보,김홍진,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
1018627984,(주)크리스틴,권대훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018628042,(주)수피아에코라이프,유재우,70,연구개발업,70,전문과학기술업
1018628756,위드시스템(주),이형기,58,출판업,58,정보통신업
1018628789,(주)대학내일,김영훈,75,사업 지원 서비스업,74,사업관리지원
1018628931,(주)엘텍이앤씨,임창규,42,전문직별 공사업,41,건설업
1018629468,(주)아이더블유인터내셔널,김오현,61,우편 및 통신업,58,정보통신업
1018630058,(주)몽골여행,윤기준,71,전문 서비스업,70,전문과학기술업
1018630252,(주)에스이링크,조대욱,26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26,기기류 제조업
1018630887,(주)도야투어,강민중,75,사업 지원 서비스업,74,사업관리지원
1018631606,메타넷티플랫폼(주),이건전,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018633185,(주)씨에스아이시스템즈,임지은,75,사업 지원 서비스업,74,사업관리지원
1018634049,(주)티우,민주량,61,우편 및 통신업,58,정보통신업
1018634641,(주)빛가람,박찬용,58,출판업,58,정보통신업
1018634660,콜로플라스트코리아(주),파포즈앙투안클라우드,46,도매 및 상품 중개업,45,도소매업
1018635107,광장아트시티(주),김선희,39,환경 정화 및 복원업,35,에너지 자원 관련
1018635413,(주)씨유앰앤아이,김정순,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018635465,(주)크레이지버드스튜디오,허선,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1018636862,(주)온솔루션인티그레이션,고재철,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018637008,(주)유랑,권재혁,75,사업 지원 서비스업,74,사업관리지원
1018637099,(주)이거브,정춘수,42,전문직별 공사업,41,건설업
1018637314,(주)비욘드프로세스,장택상,58,출판업,58,정보통신업
1018637745,노무법인인재경영컨설팅,박준우,71,전문 서비스업,70,전문과학기술업
1018638967,(주)림라코리아,유문선,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018639312,씨앤오건설(주),조영묵,41,종합 건설업,41,건설업
1018639476,(주)유리솔루션,김선근,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018640352,엠앤엠솔루션(주),김종성,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018641332,(주)이로운넷,윤병훈,47,소매업; 자동차 제외,45,도소매업
1018643266,이젠모아(주),이숙용,46,도매 및 상품 중개업,45,도소매업
1018643359,쥬피터디자인(주),김금화,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1018644343,(주)세광이엔씨,장문주,42,전문직별 공사업,41,건설업
1018645323,(주)미디어실크에이치제이,황의원,18,인쇄 및 기록매체 복제업,17,출판 관련 제조업
1018646448,화이트윙시스템(주),최재은,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018646526,(주)소셜뉴스,민병관,63,정보서비스업,58,정보통신업
1018646676,(주)코어프로세스,김종선,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018647471,(주)리본즈코리아,하동구,63,정보서비스업,58,정보통신업
1018647530,(주)인사커뮤니케이션,김훈,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1018647675,(주)핀스정보기술,정석영,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018647767,(주)호수의나라수오미,김한성,46,도매 및 상품 중개업,45,도소매업
1018647923,(주)지오인포테크이노베이션,이정이,58,출판업,58,정보통신업
1018648295,투어클릭(주),고영춘,75,사업 지원 서비스업,74,사업관리지원
1018648373,(주)리치플레이스,서동일,75,사업 지원 서비스업,74,사업관리지원
1018648432,(주)인포스트디자인,이혜진,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1018649052,(주)인디엔피,양지용외  1명,71,전문 서비스업,70,전문과학기술업
1018649300,더케이예다함상조(주),오승찬,96,기타 개인 서비스업,95,AS
1018651015,파킹클라우드(주),신상용,58,출판업,58,정보통신업
1018651785,(주)청심아이티,김재균,58,출판업,58,정보통신업
1018651922,(주)오가다,최승윤,46,도매 및 상품 중개업,45,도소매업
1018652009,(주)금부치아,오효근,33,기타 제품 제조업,32,단순 제조업
1018652407,(주)브이아이피트래블,최한수,75,사업 지원 서비스업,74,사업관리지원
1018652673,티에스케이컨버전스(주),강윤중,46,도매 및 상품 중개업,45,도소매업
1018654365,크리샤(주),방병혁,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018654614,드림비전스(주),허각,58,출판업,58,정보통신업
1018654725,(주)케이씨넷,양승권,63,정보서비스업,58,정보통신업
1018655608,네오컨버전스(주),남영진,58,출판업,58,정보통신업
1018656456,(주)아벤트리종로,김기동,68,부동산업,68,부동산업
1018657834,(주)웨스피아,조태래,46,도매 및 상품 중개업,45,도소매업
1018660907,(주)아이엔씨미디어,도은숙,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1018661245,아이윙티브이(주),김남욱,46,도매 및 상품 중개업,45,도소매업
1018662695,(주)메가시스템,김대석,42,전문직별 공사업,41,건설업
1018662787,(주)채널에이,김재호외 1명,60,방송업,58,정보통신업
1018662870,(주)뉴스1,이백규,61,우편 및 통신업,58,정보통신업
1018663151,(주)피엔아이,정현석,58,출판업,58,정보통신업
1018663559,(주)엘이바이오텍,채득용,70,연구개발업,70,전문과학기술업
1018663689,(주)씨알에스큐브,김기돈,58,출판업,58,정보통신업
1018663767,비케이전기통신(주),유봉근,42,전문직별 공사업,41,건설업
1018663883,(주)리뷰스타,김현숙,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018664335,스틱이비아이(주),김택기,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018665289,현대무벡스(주),현기봉,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018666425,티지인베스트먼트(주),변순자,68,부동산업,68,부동산업
1018667050,(주)한용인베스트먼트,심혁보,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018668006,서울터널(주),엄주동,41,종합 건설업,41,건설업
1018668364,헬스커넥트(주),임동석,58,출판업,58,정보통신업
1018668802,(주)유로인스트루먼츠,박진문,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018668840,(주)우리정보기술단,김진하,42,전문직별 공사업,41,건설업
1018668888,(주)뷰티코리아,김재훈,46,도매 및 상품 중개업,45,도소매업
1018669062,(주)지티스,심용권,73,"기타 전문, 과학 및 기술 서비스업",70,전문과학기술업
1018669209,(주)아이원트래블,김충석,75,사업 지원 서비스업,74,사업관리지원
1018669359,아이헤이트플라잉버그스(주),박찬용,63,정보서비스업,58,정보통신업
1018669534,위더소프트(주),성창미,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018670759,(주)나비프로젝트,방호성,71,전문 서비스업,70,전문과학기술업
1018670837,(주)베리즈원,정영애,46,도매 및 상품 중개업,45,도소매업
1018672645,(주)동해기계항공,딘소에드워드,46,도매 및 상품 중개업,45,도소매업
1018672965,(주)한성스틸,채희원,46,도매 및 상품 중개업,45,도소매업
1018673310,(주)희스토리푸드,육경희,56,음식점 및 주점업,56,음식점
1018674599,(주)에피투스컨설팅,김동헌,71,전문 서비스업,70,전문과학기술업
1018675472,(주)파슬넷,최원재,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018675813,(주)37포인트,홍사윤,46,도매 및 상품 중개업,45,도소매업
1018675884,(주)에이엠아이시스템즈,박병진,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018676035,(주)한국스마트,천두진,42,전문직별 공사업,41,건설업
1018676170,(주)마피,김신연,47,소매업; 자동차 제외,45,도소매업
1018677733,(주)문명인,문자현,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018678163,(주)선을만나다,태윤정,71,전문 서비스업,70,전문과학기술업
1018678504,(주)서울콘서트심포니오케스트라,성주진,90,"창작, 예술 및 여가관련 서비스업",90,관광산업
1018679162,(주)피엘시스템즈,김세원,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018679726,(주)이윤신의이도,이윤신,23,비금속 광물제품 제조업,19,특수가공물질 제조업
1018680392,(주)에포크미디어코리아,정기태,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1018681090,(주)유라시아컨테이너라인,김한규외 1명,52,창고 및 운송관련 서비스업,49,운수 및 창고업
1018682065,마인즈시스템즈(주),이준훈,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018684025,(주)에스이엠글로벌,심일석,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018684272,(주)핸디페어,김주원,71,전문 서비스업,70,전문과학기술업
1018684777,(주)보탬디자인,임흥섭,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018684802,(주)헤라몬드,조근수,47,소매업; 자동차 제외,45,도소매업
1018684821,카스퍼스키랩코리아(유),마리아추흐코바,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018685418,(주)블라썸투어,윤수경,75,사업 지원 서비스업,74,사업관리지원
1018685698,(주)엔터플,박현민,58,출판업,58,정보통신업
1018687435,(주)채널에이미디어텍,윤영섭,59,영상.오디어 기록물 제작 및 배급업,58,정보통신업
1018688040,(주)인트로컴퍼니,김경원,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
1018688278,(주)더클라우드,양원찬,71,전문 서비스업,70,전문과학기술업
1018688735,(주)공감도시건설,김형국,41,종합 건설업,41,건설업
1018689108,소레즈(주),이창섭,63,정보서비스업,58,정보통신업
1018689637,(주)이타,윤상진,75,사업 지원 서비스업,74,사업관리지원
1018690546,(주)피터스컨설팅,조은성,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",58,정보통신업
